Shock Spread,PsiRR,CE,Tax,JFP(U),U VF,Avg. Open Submkt,Gross W,Net W,Urate,UU,EE,b,transfers,Utility,VFU VF ben,U VF noben,budget deficit
     0.02500000,     0.00000000,     0.67437678,   -19.78787926,     0.03876662,     0.33834571,   -21.55678661,   -20.20821510,     0.98180317,     0.94374198,     0.05438706,     0.66165429,     0.00472145,     0.23210526,     0.66210526,    -0.04608347,   -19.78787926,            NaN,   -21.49534359,    -0.00001880,
     0.05000000,     0.00000000,     0.68186269,   -19.95515509,     0.03938856,     0.33679585,   -21.77053685,   -20.38758374,     0.97102433,     0.93277708,     0.05462366,     0.66320415,     0.00550606,     0.23210526,     0.66210526,    -0.05696131,   -19.95515509,            NaN,   -21.64475767,    -0.00000858,
     0.07500000,     0.00000000,     0.68416594,   -19.94521114,     0.03931716,     0.33865036,   -21.81941039,   -20.43402546,     0.96775537,     0.92970598,     0.05434079,     0.66134964,     0.00515284,     0.23210526,     0.66210526,    -0.06013727,   -19.94521114,            NaN,   -21.62524649,     0.00000243,
     0.10000000,     0.00000000,     0.68031029,   -20.07647524,     0.03967349,     0.33355207,   -22.00239336,   -20.55726531,     0.97324011,     0.93462828,     0.05512559,     0.66644793,     0.00586779,     0.23210526,     0.66210526,    -0.05514858,   -20.07647524,            NaN,   -21.73828269,    -0.00001562,
     0.00000000,     0.00000000,     0.68712325,   -19.85608796,     0.03942684,     0.33932203,   -21.57443337,   -20.25784590,     0.96895204,     0.93074932,     0.05423906,     0.66067797,     0.00469112,     0.23578947,     0.66578947,    -0.05809095,   -19.85608796,            NaN,   -21.57443759,     0.00001885,
     0.02500000,     0.00000000,     0.68793926,   -19.88088653,     0.03956367,     0.33831322,   -21.62657694,   -20.30387916,     0.96780270,     0.92951287,     0.05439200,     0.66168678,     0.00468929,     0.23578947,     0.66578947,    -0.05947470,   -19.88088653,            NaN,   -21.56486841,    -0.00000645,
     0.05000000,     0.00000000,     0.68611934,   -19.96434902,     0.03987820,     0.33489618,   -21.75543483,   -20.40032396,     0.97036978,     0.93167318,     0.05491650,     0.66510382,     0.00527204,     0.23578947,     0.66578947,    -0.05732079,   -19.96434902,            NaN,   -21.63053425,     0.00000869,
     0.07500000,     0.00000000,     0.68440639,   -19.95791166,     0.03978130,     0.33465485,   -21.80693324,   -20.42951202,     0.97279845,     0.93409927,     0.05495392,     0.66534515,     0.00534486,     0.23578947,     0.66578947,    -0.05492211,   -19.95791166,            NaN,   -21.61473313,    -0.00001523,
     0.10000000,     0.00000000,     0.69014551,   -20.15776361,     0.04048607,     0.33162284,   -22.06885029,   -20.67054505,     0.96470883,     0.92565157,     0.05542851,     0.66837716,     0.00492689,     0.23578947,     0.66578947,    -0.06328078,   -20.15776361,            NaN,   -21.80518004,    -0.00001134,
     0.00000000,     0.00000000,     0.69127360,   -19.85337965,     0.03984293,     0.33762736,   -21.54995930,   -20.24926542,     0.96846413,     0.92987769,     0.05449647,     0.66237264,     0.00482391,     0.23947368,     0.66947368,    -0.05826122,   -19.85337965,            NaN,   -21.54996768,    -0.00000033,
